image_path,label
valid\Potato___Late_blight\be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850.JPG,Potato___Late_blight
valid\Potato___Late_blight\bf07f2b7-6ab3-4192-a418-ecabc32a11fe___RS_LB 2576.JPG,Potato___Late_blight
valid\Potato___Late_blight\bf07f2b7-6ab3-4192-a418-ecabc32a11fe___RS_LB 2576_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022.JPG,Potato___Late_blight
valid\Potato___Late_blight\c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c0aeb29d-b504-47b5-aa5f-940a4f3b4e89___RS_LB 2972.JPG,Potato___Late_blight
valid\Potato___Late_blight\c1389cbc-d327-478b-92b3-550c3210ed5a___RS_LB 4025.JPG,Potato___Late_blight
valid\Potato___Late_blight\c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG,Potato___Late_blight
valid\Potato___Late_blight\c268fd1d-0a6d-46f1-bbcd-81b4e79894e6___RS_LB 2808_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\c3134b97-50a1-4aa2-937d-1e15405b9803___RS_LB 4565_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\c3cd2ad3-174e-48b4-a7a5-ce63be745fd5___RS_LB 3243.JPG,Potato___Late_blight
valid\Potato___Late_blight\c48719ce-1230-465b-b481-177b7e0f7074___RS_LB 3835_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c5ff46d5-8f49-409f-b3c1-9a1a25418f47___RS_LB 2596.JPG,Potato___Late_blight
valid\Potato___Late_blight\c5ff46d5-8f49-409f-b3c1-9a1a25418f47___RS_LB 2596_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c63d5cca-9639-4d42-88c4-13572afa1dda___RS_LB 2747_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c66982eb-dd83-487a-98c6-2aefdf5d7be0___RS_LB 4683_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c6d79fa2-e6fc-4c95-a805-c7ff53075b15___RS_LB 4328.JPG,Potato___Late_blight
valid\Potato___Late_blight\c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato___Late_blight
valid\Potato___Late_blight\c746bac3-3c7a-445c-b78e-19294bd9a9cb___RS_LB 5233_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c77d14df-faac-47e9-97e1-fc84a7aa6e74___RS_LB 4322.JPG,Potato___Late_blight
valid\Potato___Late_blight\c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG,Potato___Late_blight
valid\Potato___Late_blight\c7982d1f-7472-44ba-a39d-76085c4d90cd___RS_LB 3072_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\c8bfd67e-892e-4502-982a-adba5505be5d___RS_LB 4444_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\c98f32e2-c52c-4a35-bc34-c32af5a18b07___RS_LB 2807.JPG,Potato___Late_blight
valid\Potato___Late_blight\cba4be0b-2554-4a9e-8dd0-94cbb2467388___RS_LB 3335_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\cbb653f7-72fd-4499-9d90-efdcd8c30077___RS_LB 2764_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\cd04dd6c-fe7b-4587-ae2e-69228969d9d6___RS_LB 4824_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,Potato___Late_blight
valid\Potato___Late_blight\cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\cdad6bf9-1ca8-4feb-87b6-960dd55acf2e___RS_LB 3186_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ce38cb15-70c8-4203-adbb-db648eb87554___RS_LB 4107_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ce5ec29b-599c-4c69-ba4d-04df7ab1c46f___RS_LB 4945_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\cf2e3e15-2284-474a-a36a-b102aa7d50cc___RS_LB 4760_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\cf336796-9b96-4156-adc4-6fbeaebf2a6a___RS_LB 3207_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\cf83a586-2f2a-423b-8e1c-f7c284a20ec1___RS_LB 2785.JPG,Potato___Late_blight
valid\Potato___Late_blight\cf83a586-2f2a-423b-8e1c-f7c284a20ec1___RS_LB 2785_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\cf979c44-abfa-4ed3-865e-ee0c204ba9f0___RS_LB 4662_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d01b2206-84b5-41f6-9a40-b238282940bd___RS_LB 2631_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d0262161-b887-4357-b707-cde01cf5726d___RS_LB 3044_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d2d8eb78-d267-4c37-a18c-b39a0bb11d82___RS_LB 3147_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d2ff230f-99a5-4dc5-968c-246d772788af___RS_LB 3279.JPG,Potato___Late_blight
valid\Potato___Late_blight\d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d38d9e28-89a0-4650-8a2d-dc5e6744b3b9___RS_LB 5204.JPG,Potato___Late_blight
valid\Potato___Late_blight\d3aa996a-f1d8-41bb-99bc-8f33ca2ea9ce___RS_LB 4404.JPG,Potato___Late_blight
valid\Potato___Late_blight\d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d3e6cc68-6d84-406f-9e02-b81f8051ecb3___RS_LB 3992_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d43fa915-e947-4316-b0f5-0f925c5d9625___RS_LB 3969_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d5a52702-2160-4f20-a1d8-49db59f83f9a___RS_LB 3213_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d5bf2575-1e57-4792-81a1-5770e701be1b___RS_LB 3209.JPG,Potato___Late_blight
valid\Potato___Late_blight\d648ee66-d38a-4df0-8696-c6fe5490a15b___RS_LB 4144_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d6a4ae30-77a6-458c-99e4-c817e7234aa3___RS_LB 4706_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d71490c0-7315-4301-b9cd-19de9357a2f7___RS_LB 3203.JPG,Potato___Late_blight
valid\Potato___Late_blight\d71490c0-7315-4301-b9cd-19de9357a2f7___RS_LB 3203_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d7fdf2fa-8a55-4ff5-86a2-ca73c5883e93___RS_LB 4665.JPG,Potato___Late_blight
valid\Potato___Late_blight\d7fdf2fa-8a55-4ff5-86a2-ca73c5883e93___RS_LB 4665_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\d7fdf2fa-8a55-4ff5-86a2-ca73c5883e93___RS_LB 4665_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Potato___Late_blight
valid\Potato___Late_blight\d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\d992e6d3-25c9-4bbb-a806-8bc1455e5c40___RS_LB 4968.JPG,Potato___Late_blight
valid\Potato___Late_blight\d99f0d05-6ee3-440c-9dc6-48f7ba2bfc24___RS_LB 2654_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\dac53cd2-477e-4f7b-a59d-bb9018eec686___RS_LB 2879_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\dae7db93-d197-4616-a16b-5dcc59058bc2___RS_LB 3178_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\db973ce3-7198-4ae8-910a-bb1a3046e353___RS_LB 5152_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\dbad8fb5-90a0-4bcc-902e-7b7b632d0233___RS_LB 4036_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\dcf61d08-eda8-41c1-9293-43895d68b426___RS_LB 4372.JPG,Potato___Late_blight
valid\Potato___Late_blight\dcfa79c3-b0d0-4dd0-9796-5d529948b88e___RS_LB 5437_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\dd36e5d1-434f-41ce-8f7b-6528e9adc77d___RS_LB 4060_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\dd55ba8d-a425-4b06-9996-bbf315d71e6e___RS_LB 2737.JPG,Potato___Late_blight
valid\Potato___Late_blight\dd55ba8d-a425-4b06-9996-bbf315d71e6e___RS_LB 2737_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\de282779-9d54-4b8f-8292-e06c3e020e16___RS_LB 3971.JPG,Potato___Late_blight
valid\Potato___Late_blight\de282779-9d54-4b8f-8292-e06c3e020e16___RS_LB 3971_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\de54e40d-4c5f-48d9-9b6d-bc96bde09898___RS_LB 4086_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\de63bbba-d8d0-4e74-95d7-6d5adfcd0955___RS_LB 3222.JPG,Potato___Late_blight
valid\Potato___Late_blight\def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605.JPG,Potato___Late_blight
valid\Potato___Late_blight\def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\df0f75cf-febd-4fde-84a0-7c4da9f97fd2___RS_LB 2534.JPG,Potato___Late_blight
valid\Potato___Late_blight\df0f75cf-febd-4fde-84a0-7c4da9f97fd2___RS_LB 2534_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e01f9ba8-74b9-48d8-b96c-ac48463a4d29___RS_LB 2857.JPG,Potato___Late_blight
valid\Potato___Late_blight\e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\e0460bd7-100c-411f-ae0b-f69bfe360313___RS_LB 5310_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e0a085c0-20e4-4e36-87db-49f0b58fa349___RS_LB 4324_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e10ce839-9da1-4f23-9b5e-c5483f6eabbd___RS_LB 5328.JPG,Potato___Late_blight
valid\Potato___Late_blight\e1197d2d-980a-45b1-9ab1-5b7cc36660bc___RS_LB 3885.JPG,Potato___Late_blight
valid\Potato___Late_blight\e2326741-ee59-4e3c-86bf-9e81ccf50b6b___RS_LB 4147.JPG,Potato___Late_blight
valid\Potato___Late_blight\e25e57fb-41d5-4f46-92f7-ce841bd97374___RS_LB 5448_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e28b4ead-09f5-4e34-a162-0e0268f53763___RS_LB 2583_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e2ce6696-9f6e-445c-a6c6-c765d659447a___RS_LB 4960_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e36ccebd-29c6-466d-b46f-41fa38f6e9c0___RS_LB 5047_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e3d4df7f-f184-453e-8a99-3cb0de5a2488___RS_LB 3959.JPG,Potato___Late_blight
valid\Potato___Late_blight\e40a1e10-fca8-4831-b124-48bc07f92eb1___RS_LB 2897.JPG,Potato___Late_blight
valid\Potato___Late_blight\e439b96c-2ff6-4d53-b8f0-1ed720536b0c___RS_LB 4449.JPG,Potato___Late_blight
valid\Potato___Late_blight\e465af98-028c-4222-b300-d9688b613d89___RS_LB 5137.JPG,Potato___Late_blight
valid\Potato___Late_blight\e465af98-028c-4222-b300-d9688b613d89___RS_LB 5137_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\e4735c8f-e6da-46a1-b0fe-b1d2355a1bd4___RS_LB 2796_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e48ffe4c-d920-4559-83ab-62d9d881d787___RS_LB 4129_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e4d454e4-c1e4-4597-8e76-77a93465b41d___RS_LB 2868.JPG,Potato___Late_blight
valid\Potato___Late_blight\e575421c-a9d4-4c0e-8027-b12fca1e3ac9___RS_LB 2806.JPG,Potato___Late_blight
valid\Potato___Late_blight\e71a27b3-20d5-40e8-ad01-4c1942d46654___RS_LB 4085_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG,Potato___Late_blight
valid\Potato___Late_blight\e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e95f2954-1b68-490d-9684-90b3080676b1___RS_LB 3997_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\e9642678-b019-4ac2-a960-66fcccb2ccaa___RS_LB 2948_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ea2bb076-a483-4570-88ac-8ab236d4bb92___RS_LB 2503.JPG,Potato___Late_blight
valid\Potato___Late_blight\ea356b9c-9090-4f0d-9083-d1f63c77372d___RS_LB 2800_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450.JPG,Potato___Late_blight
valid\Potato___Late_blight\eb34280e-0cfb-4166-a9b8-a15892c9ff5c___RS_LB 4450_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\eb5ff6de-b988-42d7-87bf-374a4b938af9___RS_LB 4234_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ebd47dca-590b-43c4-812d-32f95b776690___RS_LB 3834.JPG,Potato___Late_blight
valid\Potato___Late_blight\ebd47dca-590b-43c4-812d-32f95b776690___RS_LB 3834_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ec5974a3-4c73-4129-a372-8ddec73eb246___RS_LB 3034.JPG,Potato___Late_blight
valid\Potato___Late_blight\ec88be1e-7e05-4fa4-b456-529d7f1bf81c___RS_LB 3922_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ede8e8be-6d71-466e-918e-44afa1403e30___RS_LB 5455_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ede8e8be-6d71-466e-918e-44afa1403e30___RS_LB 5455_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\ee09546f-d7cd-4af9-9445-41745638c9c3___RS_LB 4471_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\ef48ec23-0655-43d7-9475-8e73086033a2___RS_LB 5219.JPG,Potato___Late_blight
valid\Potato___Late_blight\ef49abc4-4b8e-4438-88a9-b3acfdb52014___RS_LB 2623_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f07f6548-70d6-4f8c-81e6-d8193c19061b___RS_LB 4984.JPG,Potato___Late_blight
valid\Potato___Late_blight\f2bfd338-f718-4794-a115-3337a0669988___RS_LB 2944_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f37f6160-4f5b-447f-b497-cc6eb7662e3b___RS_LB 4951.JPG,Potato___Late_blight
valid\Potato___Late_blight\f3ee2886-4ada-4287-94b6-c4c93005b887___RS_LB 4352_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f46c0317-fc28-4b5b-a09d-b52ef54fae67___RS_LB 3889_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f46c0317-fc28-4b5b-a09d-b52ef54fae67___RS_LB 3889_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884.JPG,Potato___Late_blight
valid\Potato___Late_blight\f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f4e0bb0f-5f98-497c-a090-4e4c47f6707b___RS_LB 5153_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f4e6847d-d381-4849-9ff1-930cfb597d08___RS_LB 5097_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f4e6847d-d381-4849-9ff1-930cfb597d08___RS_LB 5097_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f5cf6151-96d1-49bb-af1b-fa6026d749e8___RS_LB 4048_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f62c0408-af09-4883-a780-7bd335e60443___RS_LB 5258.JPG,Potato___Late_blight
valid\Potato___Late_blight\f7438ce7-c12a-40df-83a1-1ab0cde13bb0___RS_LB 3847.JPG,Potato___Late_blight
valid\Potato___Late_blight\f7936082-7315-477d-9710-529a7024b32d___RS_LB 2546_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f795a3d7-2915-447c-9e6f-df1d895f98bc___RS_LB 2792_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f7bbae6e-df8d-4f2a-b8b8-52c94d9bf2b5___RS_LB 3212_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f93b9fc8-469b-4a2f-8c0b-ca3d1a093185___RS_LB 3870.JPG,Potato___Late_blight
valid\Potato___Late_blight\f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784.JPG,Potato___Late_blight
valid\Potato___Late_blight\f95a6bbd-39a3-48e7-a612-8833c2b7b3ff___RS_LB 2784_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\f964b423-2146-4523-9f71-d7937c475bf0___RS_LB 3842_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\f9bd5093-1f62-4d00-bb66-7f65ce5c412b___RS_LB 2854_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\fabf3179-8fba-4551-93fe-28e7f6c0efc3___RS_LB 3269.JPG,Potato___Late_blight
valid\Potato___Late_blight\fb13e4c8-17e4-48a9-899b-dfc7f302196c___RS_LB 4374_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\fb13e4c8-17e4-48a9-899b-dfc7f302196c___RS_LB 4374_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\fc748621-bd56-4012-a617-9e30df58ecfc___RS_LB 4402_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\fc9b06c8-7c63-445d-9858-a5a0c7be719b___RS_LB 3273_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\fd35fb86-6558-40f2-b8ac-6922e2107af5___RS_LB 4095.JPG,Potato___Late_blight
valid\Potato___Late_blight\fd35fb86-6558-40f2-b8ac-6922e2107af5___RS_LB 4095_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\fe4bbe61-ddd7-464f-8aa6-e292b8686c70___RS_LB 2902.JPG,Potato___Late_blight
valid\Potato___Late_blight\fe93615b-4160-4956-a65c-cdbc79af2052___RS_LB 5131.JPG,Potato___Late_blight
valid\Potato___Late_blight\feefc118-4434-4ffb-afbb-02fb292f72b6___RS_LB 2874.JPG,Potato___Late_blight
valid\Potato___Late_blight\ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974_flipTB.JPG,Potato___Late_blight
